Numéro compte;Numéro facture;Date;Niveau de charge;Type d'accès;Numéro accès;Libellé ligne facture;Rubrique facture;Indicateur abo principal/option;Type de charge;Type de trafic;Unité;Quantité (Acte);Nombre de lignes;Quantité (Volume (Mo));Quantité (Durée (hh:mm:ss));Quantité (Volume (Ko));Quantité (Hors conso);Montant (€ HT);Montant TVA;Montant (€ TTC)
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676411;services Autogestion;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676412;IoT Connect partagé 5 Mo (36 mois);forfaits, formules et options;Oui;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;4,2;0,84;5,04
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676412;IoT Connect partagé forfait unique;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676412;consommation au crédit IoT Connect partagé UE Suisse/Andorre;consommations;Non;Consommations;en dépassement des forfaits - data;Volume (Mo);0,0;1,0;2,521;0,0;0,0;0,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676412;data UE Suisse Andorre 5 Mo;consommations;Non;Consommations;incluses ou décomptées des forfaits - data;Volume (Mo);0,0;1,0;5,0;0,0;0,0;0,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676412;data only;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676412;no alerting data;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676412;roaming data;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676412;services Autogestion;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676413;IoT Connect partagé 5 Mo (36 mois);forfaits, formules et options;Oui;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;4,2;0,84;5,04
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676413;IoT Connect partagé forfait unique;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676413;data UE Suisse Andorre 5 Mo;consommations;Non;Consommations;incluses ou décomptées des forfaits - data;Volume (Mo);0,0;1,0;2,247;0,0;0,0;0,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676413;data only;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676413;no alerting data;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676413;roaming data;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676413;services Autogestion;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676414;IoT Connect partagé 5 Mo (36 mois);forfaits, formules et options;Oui;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;4,2;0,84;5,04
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676414;IoT Connect partagé forfait unique;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676414;data UE Suisse Andorre 5 Mo;consommations;Non;Consommations;incluses ou décomptées des forfaits - data;Volume (Mo);0,0;1,0;2,587;0,0;0,0;0,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676414;data only;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676414;no alerting data;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676414;roaming data;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676414;services Autogestion;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676415;IoT Connect partagé 5 Mo (36 mois);forfaits, formules et options;Oui;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;4,2;0,84;5,04
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676415;IoT Connect partagé forfait unique;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676415;consommation au crédit IoT Connect partagé UE Suisse/Andorre;consommations;Non;Consommations;en dépassement des forfaits - data;Volume (Mo);0,0;1,0;2,126;0,0;0,0;0,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676415;data UE Suisse Andorre 5 Mo;consommations;Non;Consommations;incluses ou décomptées des forfaits - data;Volume (Mo);0,0;1,0;5,0;0,0;0,0;0,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676415;data only;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676415;no alerting data;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676415;roaming data;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676415;services Autogestion;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676416;IoT Connect partagé 5 Mo (36 mois);forfaits, formules et options;Oui;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;4,2;0,84;5,04
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676416;IoT Connect partagé forfait unique;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676416;data UE Suisse Andorre 5 Mo;consommations;Non;Consommations;incluses ou décomptées des forfaits - data;Volume (Mo);0,0;1,0;2,429;0,0;0,0;0,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676416;data only;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676416;no alerting data;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676416;roaming data;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676416;services Autogestion;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676417;IoT Connect partagé 5 Mo (36 mois);forfaits, formules et options;Oui;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;4,2;0,84;5,04
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676417;IoT Connect partagé forfait unique;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676417;consommation au crédit IoT Connect partagé UE Suisse/Andorre;consommations;Non;Consommations;en dépassement des forfaits - data;Volume (Mo);0,0;1,0;4,334;0,0;0,0;0,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676417;data UE Suisse Andorre 5 Mo;consommations;Non;Consommations;incluses ou décomptées des forfaits - data;Volume (Mo);0,0;1,0;5,0;0,0;0,0;0,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676417;data only;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676417;no alerting data;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676417;roaming data;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676417;services Autogestion;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676419;IoT Connect partagé 5 Mo (36 mois);forfaits, formules et options;Oui;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;4,2;0,84;5,04
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676419;IoT Connect partagé forfait unique;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676419;consommation au crédit IoT Connect partagé UE Suisse/Andorre;consommations;Non;Consommations;en dépassement des forfaits - data;Volume (Mo);0,0;1,0;1,796;0,0;0,0;0,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676419;data UE Suisse Andorre 5 Mo;consommations;Non;Consommations;incluses ou décomptées des forfaits - data;Volume (Mo);0,0;1,0;5,0;0,0;0,0;0,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676419;data only;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676419;no alerting data;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676419;roaming data;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676419;services Autogestion;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676420;IoT Connect partagé 50 Mo (36 mois);forfaits, formules et options;Oui;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;8,1;1,62;9,719999999999999
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676420;IoT Connect partagé forfait unique;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676420;data UE Suisse Andorre 50 Mo;consommations;Non;Consommations;incluses ou décomptées des forfaits - data;Volume (Mo);0,0;1,0;1,893;0,0;0,0;0,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676420;data only;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676420;no alerting data;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676420;roaming data;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676420;services Autogestion;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676421;IoT Connect partagé 5 Mo (36 mois);forfaits, formules et options;Oui;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;4,2;0,84;5,04
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676421;IoT Connect partagé forfait unique;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676421;consommation au crédit IoT Connect partagé UE Suisse/Andorre;consommations;Non;Consommations;en dépassement des forfaits - data;Volume (Mo);0,0;1,0;1,233;0,0;0,0;0,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676421;data UE Suisse Andorre 5 Mo;consommations;Non;Consommations;incluses ou décomptées des forfaits - data;Volume (Mo);0,0;1,0;5,0;0,0;0,0;0,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676421;data only;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676421;no alerting data;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676421;roaming data;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676421;services Autogestion;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676422;IoT Connect partagé 5 Mo (36 mois);forfaits, formules et options;Oui;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;4,2;0,84;5,04
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676422;IoT Connect partagé forfait unique;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676422;data UE Suisse Andorre 5 Mo;consommations;Non;Consommations;incluses ou décomptées des forfaits - data;Volume (Mo);0,0;1,0;4,813;0,0;0,0;0,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676422;data only;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676422;no alerting data;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676422;roaming data;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676422;services Autogestion;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676423;IoT Connect partagé 5 Mo (36 mois);forfaits, formules et options;Oui;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;4,2;0,84;5,04
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676423;IoT Connect partagé forfait unique;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676423;consommation au crédit IoT Connect partagé UE Suisse/Andorre;consommations;Non;Consommations;en dépassement des forfaits - data;Volume (Mo);0,0;1,0;0,496;0,0;0,0;0,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676423;data UE Suisse Andorre 5 Mo;consommations;Non;Consommations;incluses ou décomptées des forfaits - data;Volume (Mo);0,0;1,0;5,0;0,0;0,0;0,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676423;data only;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676423;no alerting data;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676423;roaming data;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676423;services Autogestion;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676424;IoT Connect partagé 5 Mo (36 mois);forfaits, formules et options;Oui;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;4,2;0,84;5,04
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676424;IoT Connect partagé forfait unique;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676424;consommation au crédit IoT Connect partagé UE Suisse/Andorre;consommations;Non;Consommations;en dépassement des forfaits - data;Volume (Mo);0,0;1,0;0,956;0,0;0,0;0,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676424;data UE Suisse Andorre 5 Mo;consommations;Non;Consommations;incluses ou décomptées des forfaits - data;Volume (Mo);0,0;1,0;5,0;0,0;0,0;0,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676424;data only;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676424;no alerting data;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676424;roaming data;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676424;services Autogestion;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676425;IoT Connect partagé 5 Mo (36 mois);forfaits, formules et options;Oui;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;4,2;0,84;5,04
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676425;IoT Connect partagé forfait unique;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676425;consommation au crédit IoT Connect partagé UE Suisse/Andorre;consommations;Non;Consommations;en dépassement des forfaits - data;Volume (Mo);0,0;1,0;1,262;0,0;0,0;0,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676425;data UE Suisse Andorre 5 Mo;consommations;Non;Consommations;incluses ou décomptées des forfaits - data;Volume (Mo);0,0;1,0;5,0;0,0;0,0;0,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676425;data only;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676425;no alerting data;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676425;roaming data;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676425;services Autogestion;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676432;IoT Connect partagé 5 Mo (36 mois);forfaits, formules et options;Oui;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;4,2;0,84;5,04
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676432;IoT Connect partagé forfait unique;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676432;data UE Suisse Andorre 5 Mo;consommations;Non;Consommations;incluses ou décomptées des forfaits - data;Volume (Mo);0,0;1,0;4,584;0,0;0,0;0,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676432;data only;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676432;no alerting data;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676432;roaming data;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676432;services Autogestion;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676434;IoT Connect partagé 5 Mo (36 mois);forfaits, formules et options;Oui;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;4,2;0,84;5,04
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676434;IoT Connect partagé forfait unique;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676434;data UE Suisse Andorre 5 Mo;consommations;Non;Consommations;incluses ou décomptées des forfaits - data;Volume (Mo);0,0;1,0;3,32;0,0;0,0;0,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676434;data only;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676434;no alerting data;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676434;roaming data;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676434;services Autogestion;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676435;IoT Connect partagé 5 Mo (36 mois);forfaits, formules et options;Oui;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;4,2;0,84;5,04
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676435;IoT Connect partagé forfait unique;forfaits, formules et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
62635521;91843638;30/09/2025;Numéro accès réseau;data;07000000676435;data UE Suisse Andorre 5 Mo;consommations;Non;Consommations;incluses ou décomptées des forfaits - data;Volume (Mo);0,0;1,0;1,345;0,0;0,0;0,0;0,0;0,0;0,0
